lond,latd,date,time,yy,mm,day,#_of_hks,ALB_MT,ALB_CPUE,BET_MT,BET_CPUE,SKJ_MT,SKJ_CPUE,YFT_MT,YFT_CPUE,TOT_MT,TOT_CPUE,image_ID,SST,Chl-a,DEPTH,MLD,WIND_VEL,CURRENT_VVEL,CURRENT_UVEL,SALT,SSH
-172.5,-19.5,4/3/2013,12:00,2013,4,3,30,0.496,16.533,0.184,6.133,0,0,0.049,1.633,0.729,24.3,SST.1440x720.20130403.hdf,28.05,0.05911655,1544.25,27.6281,8.07E-09,0.01959785,0.04921309,34.7871,12
-172.5,-18.5,4/3/2013,12:00,2013,4,3,32,0.671,20.969,0.09,2.813,0,0,0.694,21.688,1.455,45.469,SST.1440x720.20130403.hdf,28.2,0.0744064,1493,33.77272,3.24E-08,0.03792608,0.02765257,35.18959,6.39
-172.5,-15.5,4/3/2013,12:00,2013,4,3,35,0.36,10.286,0.08,2.286,0,0,0,0,0.44,12.571,SST.1440x720.20130403.hdf,29.1,0.01755477,871,37.48675,7.05E-08,0.015082317,0.01530857,34.65992,-2.93
-171.5,-16.5,4/3/2013,12:00,2013,4,3,35.2,0.95,26.989,0.02,0.568,0,0,0.55,15.625,1.52,43.182,SST.1440x720.20130403.hdf,28.5,0.01533035,1167.25,32.9144,2.95E-09,0.02236177,0.0169382,34.60712,-4.48
-176.5,-20.5,4/4/2013,12:00,2013,4,4,37,0.58,15.676,0.04,1.081,0,0,0.1,2.703,0.72,19.459,SST.1440x720.20130404.hdf,27.9,0.07946442,444,34.47855,5.79E-08,0.07194904,0.01362011,34.89133,8.84
-176.5,-16.5,4/4/2013,12:00,2013,4,4,65.2,0.968,14.847,0.244,3.742,0,0,0.894,13.712,2.106,32.301,SST.1440x720.20130404.hdf,28.35,0.06149044,452.5,38.07428,3.72E-08,0.04308201,0.07327686,34.8546,8.33
-175.5,-21.5,4/4/2013,12:00,2013,4,4,26.8,0,0,0,0,0,0,0,0,0,0,SST.1440x720.20130404.hdf,27.6,0.07453933,12.75,34.97136,1.38E-08,0.03300783,0.045577541,35.01377,7.48
-175.5,-15.5,4/4/2013,12:00,2013,4,4,32,0.35,10.938,0.03,0.938,0,0,0.32,10,0.7,21.875,SST.1440x720.20130404.hdf,28.95,0.067448872,60.5,40.56509,5.83E-08,0.06245444,0.0654323,35.20082,1.96
-175.5,-14.5,4/4/2013,12:00,2013,4,4,64,1.07,16.719,0.05,0.781,0,0,1.345,21.016,2.465,38.516,SST.1440x720.20130404.hdf,29.55,0.03187194,950.5,34.46952,6.57E-08,0.05958803,-0.003576085,34.65992,2.42
-174.5,-21.5,4/4/2013,12:00,2013,4,4,63,0.68,10.794,0.085,1.349,0,0,0.54,8.571,1.305,20.714,SST.1440x720.20130404.hdf,27.75,0.1039024,581,33.93059,2.79E-08,0.06329872,0.024311829,34.60712,4.47
-174.5,-20.5,4/4/2013,12:00,2013,4,4,21,0.04,1.905,0,0,0,0,0.25,11.905,0.29,13.81,SST.1440x720.20130404.hdf,27.6,0.1553288,94.5215,32.39563,1.85E-08,0.03254819,0.05304438,34.794,3.07
